"source_site","job_id","job_title","company_name","location","salary_min","salary_max","date_posted","tags","job_description","scraped_date"
"RemoteOK","1130063_dup","Cell Therapy Account Management North Carolina South Carolina","Iovance Biotherapeutics","North Carolina","0","0","2026-02-04","growth, education, strategy, management, operational","The ideal candidate will live in North Carolina or South Carolina. Overview Amtagviâ¢ is the best-in-class cell therapy treatment for advanced melanoma. The Cell Therapy Account Management Associate (CTAM) will be responsible for contributing to pipeline growth of Amtagvi demand by developing a referral network between community practices and academic centers; enable early patient identification and streamline referral pathways; and collaborate with internal teams to ensure scientific and operational excellence in cell therapy account management. To succeed in this role, you will use prior experience in a similar role within the oncology rare disease space. The ability to influence others, perform referral and education activities, building awareness and relationships. You are expected to understand account management and strategy planning. Additional competencies include knowledge of immunotherapy and solid tumor cancer, as well as the ability to launch, drive demand, pull through, a...","2026-02-11"
"RemoteOK","1130121_dup","Solution CAD Engineer III","Unlimited Technology","Remote","0","0","2026-02-07","design, system, security, technical, support, video, management, engineer, engineering, digital nomad","Come join our team! At Unlimited Technology, we are committed to our company's core values of Passion, Collaboration, Innovation and Adaptability. With offices throughout the United States, we are a premier cyber and physical security specialty contractor, and we are growing at a rapid pace. We have a wide range of talented and experienced individuals that deliver cutting edge technology solutions to meet our customers' ever-changing needs. We secure the facilities and networks of the world's leading brands and critical infrastructure and are recognized leaders in the physical and IT security, cyber, and managed services industries. UT offers a rewarding career, great benefits, and the chance to learn and work with ground-breaking technology and premier clients. SOLUTION CAD ENGINEER III Unlimited Technology (UT). designs, installs, and services integrated electronic and physical security systems (access control, intrusion detection, video surveillance, physical barriers, etc.) for gov...","2026-02-11"
"RemoteOK","1130130_dup","Functional Payroll Consultant","Ubiminds","Latin America","0","0","2026-02-07","consultant, payroll, hr, system, security, recruiter, support, software, growth, operations, full-time","Info on the Functional Payroll ConsultantReady to take the next step in your international career? We can support you!Ubiminds is a GPTW-certified, people-first company that partners with American software product companies to scale their global teams. We curate top LATAM talent and connect professionals with long-term, high-impact opportunities while providing full employer-of-record support.In this role, youâll act as a Functional Payroll Consultant, working closely with payroll systems, HR platforms, and stakeholders to ensure accurate, compliant, and efficient payroll processing, with a strong focus on Austria payroll.ChallengeChallengeWeâre looking for a Payroll-focused Functional Consultant with hands-on experience supporting end-to-end payroll operations and integrations.This role is ideal for someone who enjoys working at the intersection of payroll operations, HRIS systems, and customer-facing consulting, ensuring data accuracy, compliance with local regulations, and smoot...","2026-02-11"
"RemoteOK","1130117_dup","Game Product Manager","Mob Entertainment","Remote","0","0","2026-02-06","game, manager, video, finance, content, non tech","Mob Entertainment is a startup multimedia studio that is best known for our hit indie horror game ""Poppy Playtime"". This franchise is one of the hottest new properties in gaming, and our team is naturally expanding as our ambition expands. To give a taste of our brand's popularity, more than 100 billion YouTube views of Poppy Playtime related content have occured since the game's launch 4 years ago. *** Must have Video Game Experience *** Role Overview The Game Product Manager (GPM) is responsible for end-to-end ownership of a gameâs lifecycleâfrom preâgreen light concept evaluation through green light approval, production execution, launch, and post-launch performance. This role ensures that every game Mob invests in is supported by clear product vision, market validation, measurable success criteria, and disciplined production processes. The GPM serves as the central decision-driving function between Creative, Production, Engineering, Analytics, Marketing, and Financeâensurin...","2026-02-11"
"RemoteOK","1130129_dup","Audit Partner Quality Control","BPM LLP","United States","0","0","2026-02-07","system, training, technical, support, accounting, financial, leader, management, lead, senior, health, executive","BPM â where caring and community is in our company DNA; we are always striving to be our best selves; and weâre compelled to ask the questions that lead to innovation. As a senior leader within BPMâs Assurance practice, you will provide strategic oversight of the firmâs audit quality management system and champion a culture of audit excellence. You will help shape the firmâs long-term quality strategy, influence audit methodology, and guide the development of future leaders. Working with BPM means using your experiences, broadening your skills, and reaching your full potential in work and lifeâwhile also making a positive difference for your clients, colleagues, and communities. Our shared entrepreneurial spirit drives us to see and do things differently. Our passion for people makes BPM a place where everyone feels welcome, valued, and part of something bigger. Because People Matter. What you get: Â· Total rewards package: from flexible work arrangements to personalized be...","2026-02-11"
"RemoteOK","1130141_dup","Carrier Messaging Compliance Lead","EZTexting","Remote","0","0","2026-02-08","training, code, education, mobile, leader, management, lead, operations, operational, marketing, non tech","Who We AreEZ Texting is a recognized leader in text message marketing for small and medium-sized businesses and organizations, setting the standard for professional texting. Our messaging solutions allow everyone to easily and effectively reach their mobile audiences.We believe in empowering our customers, from nonprofits to retailers, to activate their audience engagement superpowers, one text at a time â and weâre looking for people like you to join our team!Our employees are our greatest strength and we are committed to hiring exceptional, values-aligned talent. We have consistently been rated a Top 100 workplace and are committed to being a best-in-class remote work employer, with benefits to match!We are currently only open to hiring in CA, NY, TX, MA, WA, GA, PA, FL, TN, DC, MO. At this time, we are not able to consider candidates outside of these states.Role OverviewWe are looking for an experienced Carrier Messaging Compliance Lead who is passionate about protecting custome...","2026-02-11"
"RemoteOK","1130142_dup","Partner Sales Manager","Acceldata","Remote","0","0","2026-02-08","manager, saas, salesforce, system, technical, support, travel, cloud, microsoft, leader, strategy, lead, marketing, excel, sales, executive","About Us Acceldata is the market leader in Enterprise Data Observability. Founded in 2018 and backed by top investors including Insight Partners, March Capital, Lightspeed, Sorenson Ventures, Industry Ventures, and Emergent Ventures, we are a Series-C funded company headquartered in Silicon Valley.Our Enterprise Data Observability Platformâthe first of its kindâhelps enterprises build and operate world-class data products by ensuring data is reliable, trusted, and ready to power todayâs most critical technologies, including AI, LLMs, Analytics, and DataOps.Delivered as a SaaS solution, Acceldata is trusted by leading global organizations such as HPE, HSBC, Visa, Freddie Mac, Manulife, Workday, Oracle, PubMatic, PhonePe (Walmart), Hersheyâs, Dun & Bradstreet, and many more.We are looking for candidates in Vancouver or Toronto, Canada or the Eastern USA Position SummaryWe are seeking a results-oriented Partner Sales Manager to recruit, build, and scale revenue-generating partners...","2026-02-11"
"RemoteOK","1130157_dup","GL Accountant","Teamshares","Remote","0","0","2026-02-09","accountant, support, code, controller, accounting, bookkeeping, payroll, financial, bank, management","My Financial Partner | Remote (EST or CST preferred)My Financial Partner (MFP) brings the financial tools and support of large-scale businesses to small companies. At MFP, our experienced team of accounting professionals delivers high-quality, fractional accounting support to a growing network of small companies, all owned by Teamshares Inc., the largest acquirer of small businesses in the US. As part of this dynamic group of companies, youâll have the opportunity to make a real impact in the lives of small business owners and employees across the country.Position: GL Accountant\nRole Responsibilities:Responsible for recording financial transactions in the accounting systems for multiple client companies.Posts customer payments and maintains an up-to-date accounts receivable aging report, as necessary.Records vendor invoices in clientâs accounting system, uses accounting judgement to code expenses to proper ledger accounts, obtains authorization to pay, and schedules payments in au...","2026-02-11"
"RemoteOK","1130152_dup","BD Partnerships & Outreach Lead","NOPE","Remote","150000","200000","2026-02-09","sales, marketing, saas, api, ai","People are increasingly talking to AI chatbots as companions, wellbeing coaches, and sometimes in the hardest moments of their lives, in great distress or crisis. That's already happening, at scale, and most platforms have no way to detect or respond appropriately. We're building software, APIs and infrastructure to help them do better. But we're a very small team, and the companies that need this don't know we exist yet.PLEASE NOTE: This is initially a part-time role paying approx $100+ an hour initially for 15hrs a week, six weeks total initial contract. (Total: 9000 USD). We are looking for someone incredibly savvy at BD/Outreach and strong experience in SaaS API (and ideally AI) sales. There will be more work and potentially a full-time role available to you as we grow.This is a new/scary market. Regulations are landing in California, the EU, the UK, but there's no established playbook for how to sell AI safety infrastructure. We don't know exactly what works yet. We need someone w...","2026-02-11"
"RemoteOK","1130121_dup","Solution CAD Engineer III","Unlimited Technology","Remote","0","0","2026-02-07","design, system, security, technical, support, video, management, engineer, engineering, digital nomad","Come join our team! At Unlimited Technology, we are committed to our company's core values of Passion, Collaboration, Innovation and Adaptability. With offices throughout the United States, we are a premier cyber and physical security specialty contractor, and we are growing at a rapid pace. We have a wide range of talented and experienced individuals that deliver cutting edge technology solutions to meet our customers' ever-changing needs. We secure the facilities and networks of the world's leading brands and critical infrastructure and are recognized leaders in the physical and IT security, cyber, and managed services industries. UT offers a rewarding career, great benefits, and the chance to learn and work with ground-breaking technology and premier clients. SOLUTION CAD ENGINEER III Unlimited Technology (UT). designs, installs, and services integrated electronic and physical security systems (access control, intrusion detection, video surveillance, physical barriers, etc.) for gov...","2026-02-11"
"RemoteOK","1130113_dup","Customer Support Representative West Coast Hours","Comply","United States","0","0","2026-02-06","saas, consulting, technical, support, software, financial, investment, finance, management, excel, sales","Who Are We:Comply is the leading provider of compliance SaaS and consulting services for the global financial services sector. With more than 5,000 clients and hundreds of employees across the globe, Comply empowers Chief Compliance Officers and their teams to proactively manage regulatory obligations, mitigate risk, and scale with efficiency and confidence.Comply serves thousands of global financial services clients including broker-dealers, insurers, investment banks, private funds, RIAs, and wealth managers who rely on Comply offerings to power their compliance programs.To learn more about Comply, visit comply.comThe RoleComplyâ¯is looking for a polished, passionate, and empatheticâ¯Customer Support Representativeâ¯to join our dynamic team and take our highly-rated customer support services to the next level! In this role, you will be responsible for acting as a liaison between Technical Support and Product Teams to advocate our clientâs needs, managing client account activatio...","2026-02-11"
"RemoteOK","1130070_dup","Senior Angular Software Engineer","Aiwyn","US based","0","0","2026-02-04","software, design, saas, frontend, technical, support, code, web, travel, accounting, cloud, angular, management, senior, engineer, digital nomad","Who is Aiwyn and what do we do?Aiwyn is transforming the way accounting firms manage the entire revenue lifecycle. Backed by top-tier investors like Bessemer, KKR, and Revolution, weâre one of the fastest-growing scale-up SaaS companies in the world. We build category-defining technologyâand weâre doing it with world-class people, processes, and products.To learn more, visit our websiteWho You Are:You are a strategic builder and a dynamic leader, driven by the passion to learn new technologies and craft simple solutions to complex, innovative challenges. Engaged in architecture, you create enduring, robust platforms. Moving swiftly, you have definitive views on software design and product requirements. Valuing autonomy, you take vast ownership of transformative projects. As a natural mentor, you prioritize collaboration and knowledge sharing. You thrive in an environment that spurs debate, where logic and creativity merge to address the most exciting problems.\nWhat You'll Do:Arc...","2026-02-11"
"RemoteOK","1130097_dup","Sales Director Enterprise Central","Voxel","Chicago","140000","300000","2026-02-05","director, saas, salesforce, security, support, growth, voice, operations, operational, sales","Who Are WeVoxel is building the future of Computer Vision and Machine Learning for operations, risk, and safety. We use computer vision and AI to enable existing security cameras to automatically detect hazards and high-risk activities, keep people safe and drive operational efficiencies. Our technology addresses the key cost drivers for workersâ compensation, general liability, and property damage, which cost US employers over $500 billion annually.Weâre seeking an experienced Enterprise Sales Director with a strong track record in B2B technology sales, ideally in SaaS-based EHNS, business insights, or risk management. This role will play a critical part in expanding our presence within operations and safety departments at Fortune 500 companies. The ideal candidate thrives in a fast-paced environment, excels at building and managing strategic relationships, and is passionate about solving complex challenges. Youâll help drive growth across departments and functions, positioning ...","2026-02-11"
"RemoteOK","1130160_dup","Finance Expert","xAI","Remote","0","0","2026-02-09","tutor, training, technical, support, investment, finance, engineering, full-time","About xAI xAIâs mission is to create AI systems that can accurately understand the universe and aid humanity in its pursuit of knowledge. Our team is small, highly motivated, and focused on engineering excellence. This organization is for individuals who appreciate challenging themselves and thrive on curiosity. We operate with a flat organizational structure. All employees are expected to be hands-on and to contribute directly to the companyâs mission. Leadership is given to those who show initiative and consistently deliver excellence. Work ethic and strong prioritization skills are important. All employees are expected to have strong communication skills. They should be able to concisely and accurately share knowledge with their teammates. About the Role As an A Finance Expert, you will be instrumental in enhancing the capabilities of our cutting-edge technologies by providing high-quality input and labels using specialized software. Your role involves collaborating closely with...","2026-02-11"
"RemoteOK","1130075_dup","Systems Engineer Enterprise Middleware","Spry Methods","Washington, DC","0","0","2026-02-04","system, security, docker, technical, support, financial, java, cloud, management, senior, operations, operational, engineer, engineering, linux","Who Weâre Looking For (Position Overview):Spry Methods seeks a Systems Engineer to support the U.S. Department of Agriculture (USDA) Office of Contracting & Procurement (OCP) and its enterprise acquisition and financial systems.This role focuses on enterprise Java middleware and system integration, supporting applications such as PRISM, Oracle-based platforms, and IBM middleware services within USDAâs hybrid infrastructure. The Systems Engineer will provide hands-on support for IBM WebSphere Application Server, IBM MQ, and Linux-based platforms, while assisting with modernization and migration efforts.While direct IAS or PRISM experience is beneficial, it is not required. The core needs are enterprise systems engineering fundamentals, middleware administration experience, Linux platform support, and exposure to cloud-hosted environments. The role contributes to USDAâs ongoing modernization, including efforts to transition systems from AIX-based, on-prem platforms to Azure-hosted ...","2026-02-11"
"RemoteOK","1130163_dup","Senior Staff Platform Engineer","Veeam Software","Remote, United States","0","0","2026-02-09","dev, design, cloud, microsoft, leader, lead, senior, go, engineer, digital nomad","Veeam, the #1 global market leader in data resilience, believes businesses should control all their data whenever and wherever they need it. Veeam provides data resilience through data backup, data recovery, data portability, data security, and data intelligence. Based in Seattle, Veeam protects over 550,000 customers worldwide who trust Veeam to keep their businesses running. Join us as we move forward together, growing, learning, and making a real impact for some of the worldâs biggest brands. The future of data resilience is here - go fearlessly forward with us.About the RoleWe are looking for a Senior Staff Platform Engineer to lead the design and evolution of our global cloud infrastructure, with deep expertise in Microsoft Azure. This role is ideal for a hands-Please mention the word **SPELLBINDING** and tag RMjQwMDoxYTAwOmIwNjA6MWQ5NDo0MTc5OmY3Yzc6NDIxYjo5ZDRk when applying to show you read the job post completely (#RMjQwMDoxYTAwOmIwNjA6MWQ5NDo0MTc5OmY3Yzc6NDIxYjo5ZDRk). This ...","2026-02-11"
"RemoteOK","1130151_dup","Talent Development Manager CDD","Pennylane","Paris","0","0","2026-02-09","manager, hr, system, training, technical, recruiter, support, software, test, growth, accounting, financial, finance, management, lead, legal, healthcare","Are you looking to have an impact on the daily life of millions of entrepreneurs in France (and tomorrow in Europe)?Are you looking for a work environment that values trust, proactivity, and autonomy?Are our Engineering principles aligned with your vision?Then Pennylane is the right place for you !Our visionWe aim to become the most beloved financial Operating System of French SMEs and Accounting Firms (and soon, European ones).We help entrepreneurs rid themselves of time-consuming tasks related to accounting and finance while providing them with access to key financial information to assist in making the best decisions for their business.About usPennylane is one of the fastest growing Fintechs in France (and soon to be in Europe!)In 5 years of existence, weâve managed to :ð» Make ourselves known as a groundbreaking accounting and financial software for small businesses and their accountantsð° Raise a total of â¬400 millions, including from Sequoia, the famous fund from the Sili...","2026-02-11"
"RemoteOK","1130164_dup","Senior Software Engineer DevProd","Temporal Technologies","Remote","0","0","2026-02-10","software, design, support, developer, senior, reliability, engineer, engineering, digital nomad","About Us Temporal is an open source programming model that can simplify code, make applications more reliable, and help developers focus on the important things like delivering features faster. We are on a mission to be the reliable foundation of every developerâs toolbox, and are building the team that will make that happen. Our values guide us âthey are present in how we show up, make decisions, and work together to make an impact. Weâre curious, driven, collaborative, genuine and humble. Temporal is growing and we are looking for those who share our values, challenge 'standard' thinking, and want to influence our future. If you have a passion for improving the developer experience, building world-class open-source software and communities, and want to be a part of our amazing team, we'd love to hear from you! Summary We have an opening for a Senior Software Engineer on our Infrastructure Team, with specific focus on Observability - both internal and customer-facing. This is an...","2026-02-11"
"RemoteOK","1130067_dup","Senior Curriculum Specialist Tax Staff Level Training","Colibri Group","1 Remote","0","0","2026-02-04","training, design, technical, support, accounting, finance, microsoft, leader, management, content, senior, digital nomad","At Colibri Group, culture is a critical part of our collective success, and we live our values everyday: Love, Joy, Boldness, Teamwork, and Curiosity. These values guide our interactions with each other, our customers, and our community. Becker Professional Education, proudly part of the Colibri Group family, is a leader in CPA Exam Review, CMA Exam Review, and CPE (Continuing Professional Education). Our programs are led by expert instructors and feature high-quality content delivered through flexible learning formats, including on-demand resources and webcasts. To learn more about our offerings and our commitment to excellence, visit us at www.becker.com.Becker is trusted by accountants around the globe for industry-leading tools and unwavering support that drive success. Our focus is on delivering resultsâresults that stem from a deep commitment to our students' success. We create personalized learning experiences, leverage cutting-edge technologies, and tirelessly advocate for th...","2026-02-11"
"RemoteOK","1130094_dup","Senior Full Stack Software Engineer .NET Angular","Ubiminds","Remote","0","0","2026-02-05","software, design, saas, hr, system, frontend, recruiter, support, testing, growth, code, web, git, angular, senior, engineer, engineering, backend, full-time, digital nomad","Info on the Full Stack Software Engineer - .NET / Angular roleWant to get to the next step in your international career? We can support you!Ubiminds is a GPTW-certified, people-first company that partners with American software product companies to scale their development footprint. Ubi custom-curates Brazilian top 5% talent for their LATAM strategy, offering a unique combo of staff augmentation and employer-of-record services.Ubiminds is assisting a company that is building an exciting new product suite for Public Safety. ChallengeWeâre looking for a hands-on Senior .NET Engineer to help design, build, and deliver high-quality, scalable enterprise SaaS applications. If you love solving complex problems, writing clean code, and owning features end-to-end (including tests ð), this one is for you.Responsibilities:- Build and maintain RESTful APIs and backend services using C#, .NET Core, Entity Framework, and Web API.- Apply software architecture patterns like Domain-Driven Design (...","2026-02-11"
"RemoteOK","1130079_dup","Copy Writer Advertising Agency","Affinitiv","Remote","0","0","2026-02-04","writer, software, marketing","Join our award-winning A-Team! Ready to produce exceptional results with exceptional people? Get in touch, we would love to get to know you. Affinitiv is the largest provider of end-to-end, data-driven marketing and software solutions exclusively focused on the automotive customer lifecycle. Backed by 20+ years of automotive and marketing expertise, we pride ourselves on being the go-to experts in the industry. Not only do we work with over 6,500 dealerships and every major manufacturer in the country, weâre well-versed in OEM standards and the intricacies of a dealership or groupâs local business. Affinitiv is looking for a Copy Writer Intern with an understanding of basic copy writing principles and a strong desire to learn. The Copy Writer Intern is responsible for providing assistance to the copy team with creative campaignsPlease mention the word **ASTOUNDINGLY** and tag RMjQwMDoxYTAwOmIwNjA6MWQ5NDo0MTc5OmY3Yzc6NDIxYjo5ZDRk when applying to show you read the job post completel...","2026-02-11"
"RemoteOK","1130093_dup","Senior Automation Engineer Java","Ubiminds","Remote","0","0","2026-02-05","hr, system, technical, recruiter, support, software, testing, test, growth, code, java, senior, engineer, engineering, backend, full-time","Info on the Senior Automation Engineer - Java roleWant to get to the next step in your international career? We can support you!Ubiminds is a GPTW-certified, people-first company that partners with American software product companies to scale their development footprint. Ubi custom-curates Brazilian top 5% talent for their LATAM strategy, offering a unique combo of staff augmentation and employer-of-record services.Ubiminds is assisting a company that is building an exciting new product suite for Public Safety. ChallengeWeâre looking for a Senior Automation Engineer with strong experience in Java to help build modern, scalable, and maintainable applications.This role is ideal for someone who enjoys working across the full stack â from crafting intuitive, responsive user interfaces to designing robust APIs and cloud-ready backend services â while applying clean architecture principles and modern engineering practices.Responsibilities:- Write and maintain automated unit and integra...","2026-02-11"
"RemoteOK","1130158_dup","Brand Designer","Tailscale","Remote","0","0","2026-02-09","design, system, designer, technical, software, ui, web, cloud, management, senior, marketing, full-time, digital nomad","About Tailscale Tailscale is building the new Internet by delivering software that makes it easy to securely interconnect people and their devices, no matter where they are. From hobbyists to multinational corporations, teams of every size use Tailscale each day to protect their networks, share access to internal tools, and more. We're building a future for the Internet that's easy, sensible, and safe, like it used to be. Founded in 2019 and fully distributed, we're backed by Accel, CRV, Insight, Heavybit, and Uncork Capital.Job Description Weâre looking for a Brand Designer to join the Brand Design team and help bring the Tailscale brand to life across marketing, web, and internal initiatives. This is a full-time role with availability during standard working hours. As a key contributor on a small but high-performing team, youâll work closely with senior designers, marketers, and cross-functional partners to create clean, thoughtful, and technically sound design assets. Youâll t...","2026-02-11"
"RemoteOK","1130148_dup","Customer Success Manager DroneSense","Versaterm","Remote","0","0","2026-02-09","manager, support, growth, operations, operational","The CompanyÂ Versaterm is a global public safety solutions company helping agencies transform how they serve their communities. Since 1977, we've been building an ecosystem of intuitive tools designed for public safety agencies, forensic labs, court systems, schools and other institutions. Through purposeful integrations and a selective growth strategy, we focus on improving workflows to help our customers achieve more efficient operations, better service and more just outcomes. Our teams are driven by innovation, expertise and an unwavering commitment to customer success. As we continue to grow and expand our ecosystem, you'll have the opportunity to contribute to solutions that enhance community safety and transform the future of public safety technology. If you're passionate about making a meaningful difference, we'd love to hear from you. The Customer Success Manager (CSM) plays a critical role in customer retention, operational success, and longâterm account growth. This positio...","2026-02-11"
"RemoteOK","1130067_dup","Senior Curriculum Specialist Tax Staff Level Training","Colibri Group","1 Remote","0","0","2026-02-04","training, design, technical, support, accounting, finance, microsoft, leader, management, content, senior, digital nomad","At Colibri Group, culture is a critical part of our collective success, and we live our values everyday: Love, Joy, Boldness, Teamwork, and Curiosity. These values guide our interactions with each other, our customers, and our community. Becker Professional Education, proudly part of the Colibri Group family, is a leader in CPA Exam Review, CMA Exam Review, and CPE (Continuing Professional Education). Our programs are led by expert instructors and feature high-quality content delivered through flexible learning formats, including on-demand resources and webcasts. To learn more about our offerings and our commitment to excellence, visit us at www.becker.com.Becker is trusted by accountants around the globe for industry-leading tools and unwavering support that drive success. Our focus is on delivering resultsâresults that stem from a deep commitment to our students' success. We create personalized learning experiences, leverage cutting-edge technologies, and tirelessly advocate for th...","2026-02-11"
"RemoteOK","1130158_dup","Brand Designer","Tailscale","Remote","0","0","2026-02-09","design, system, designer, technical, software, ui, web, cloud, management, senior, marketing, full-time, digital nomad","About Tailscale Tailscale is building the new Internet by delivering software that makes it easy to securely interconnect people and their devices, no matter where they are. From hobbyists to multinational corporations, teams of every size use Tailscale each day to protect their networks, share access to internal tools, and more. We're building a future for the Internet that's easy, sensible, and safe, like it used to be. Founded in 2019 and fully distributed, we're backed by Accel, CRV, Insight, Heavybit, and Uncork Capital.Job Description Weâre looking for a Brand Designer to join the Brand Design team and help bring the Tailscale brand to life across marketing, web, and internal initiatives. This is a full-time role with availability during standard working hours. As a key contributor on a small but high-performing team, youâll work closely with senior designers, marketers, and cross-functional partners to create clean, thoughtful, and technically sound design assets. Youâll t...","2026-02-11"
"RemoteOK","1130174_dup","YouTube Video Team Lead","Hostinger","Vilnius","0","0","2026-02-10","support, software, growth, video, education, post-production, lead, content, health, educational","Join Hostinger, and weâll grow fast! ðIs there a limit to growth? Not at Hostinger. Weâre constantly reaching new heights. With a team of 900+ professionals, we are behind the success of over 3.5 million clients in 150 countries, helping them launch their e-shops, blogs, portfolios, businesses, and passion projects. Our mission: To provide tools that help individuals and small businesses succeed online faster and easier.Our culture: Guided by 10 company principles.Our formula for success: Customer obsession, innovative products, and talented teams.Your role at Hostinger YouTube Video Team Lead for Hostinger Academy - where education meets inspiration. Transform how millions learn online! As YouTube Video Team Lead at Hostinger, you'll build and lead a team of talented editors who bring our educational content to life. You'll own the entire post-production processâfrom establishing creative standards to optimizing every frame for maximum engagement.This role demands both creati...","2026-02-11"
"RemoteOK","1130081_dup","Machine Learning Engineer II Ad Forecasting","Spotify","New York, NY","0","0","2026-02-04","technical, ads, lead, health, engineer, engineering","We are seeking a Machine Learning Engineer with expertise in machine learning model development, AI engineering, online experimentation techniques, and large-scale engineering systems. This role will lead strategic initiatives and projects within Ads Forecasting. The Ads Forecasting squad focuses on building and maintaining the models and systems that predict future ad inventory,demand, and performance across Spotify's platform. By leveraging data and experimentation, we aim to provide accurate, timely forecasts that drive key business decisions, optimize ad delivery, and ensure the long-term health of our advertising business. We operate on the cutting edge of both machine learning and AI engineering, employing both in-house first party models developed through traditional machine learning and state-of-the-art time-series and predictive modeling techniques. We are looking for someone who is motivated by user and business problems as much as they are by technical problems, and who enPl...","2026-02-11"
"RemoteOK","1130158_dup","Brand Designer","Tailscale","Remote","0","0","2026-02-09","design, system, designer, technical, software, ui, web, cloud, management, senior, marketing, full-time, digital nomad","About Tailscale Tailscale is building the new Internet by delivering software that makes it easy to securely interconnect people and their devices, no matter where they are. From hobbyists to multinational corporations, teams of every size use Tailscale each day to protect their networks, share access to internal tools, and more. We're building a future for the Internet that's easy, sensible, and safe, like it used to be. Founded in 2019 and fully distributed, we're backed by Accel, CRV, Insight, Heavybit, and Uncork Capital.Job Description Weâre looking for a Brand Designer to join the Brand Design team and help bring the Tailscale brand to life across marketing, web, and internal initiatives. This is a full-time role with availability during standard working hours. As a key contributor on a small but high-performing team, youâll work closely with senior designers, marketers, and cross-functional partners to create clean, thoughtful, and technically sound design assets. Youâll t...","2026-02-11"
"RemoteOK","1130105_dup","Tech Product Manager Data Plataform Products","Neon Pagamentos","Remoto","0","0","2026-02-06","manager","Sobre a NeonNa Neon, cada ideia conta e pode transformar a vida financeira de milhares de brasileiras e brasileiros que acreditam que o cÃ©u Ã© o limite. Buscamos pessoas que querem contribuir com impacto real e crescer junto com a gente!Nosso ritmo Ã© intenso, assim como o aprendizado com gente muito talentosa e equipes colaborativas que geram impacto real desde o primeiro dia, com o bÃ´nus de trabalhar de qualquer lugar do Brasil.Aqui a inovaÃ§Ã£o e tecnologia andam juntos e diversidade Ã© decisÃ£o estratÃ©gica do negÃ³cio e compromisso que molda nossas decisÃµes e garante um ambiente acolhedor para todas as pessoas. Valorizamos a colaboraÃ§Ã£o, o diÃ¡logo aberto e entregas que compreendam as necessidades das pessoas que usam nossas soluÃ§Ãµes.Se vocÃª Ã© uma pessoa que gosta de construir, testar, aprender e se comprometer com a excelÃªncia, a Neon Ã© pra vocÃª.Vem fazer parte de um time que nÃ£o tem medo de sonhar grande e trabalha junto para elevar a barra todos os dias, fazendo o ...","2026-02-11"
"RemoteOK","1130081_dup","Machine Learning Engineer II Ad Forecasting","Spotify","New York, NY","0","0","2026-02-04","technical, ads, lead, health, engineer, engineering","We are seeking a Machine Learning Engineer with expertise in machine learning model development, AI engineering, online experimentation techniques, and large-scale engineering systems. This role will lead strategic initiatives and projects within Ads Forecasting. The Ads Forecasting squad focuses on building and maintaining the models and systems that predict future ad inventory,demand, and performance across Spotify's platform. By leveraging data and experimentation, we aim to provide accurate, timely forecasts that drive key business decisions, optimize ad delivery, and ensure the long-term health of our advertising business. We operate on the cutting edge of both machine learning and AI engineering, employing both in-house first party models developed through traditional machine learning and state-of-the-art time-series and predictive modeling techniques. We are looking for someone who is motivated by user and business problems as much as they are by technical problems, and who enPl...","2026-02-11"
"RemoteOK","1130133_dup","Technical Support Engineer Singapore","Dataiku","Singapore","0","0","2026-02-07","technical, support, growth, engineer, engineering","Dataiku is The Universal AI Platformâ¢, giving organizations control over their AI talent, processes, and technologies to unleash the creation of analytics, models, and agents. Providing no-, low-, and full-code capabilities, Dataiku meets teams where they are today, allowing them to begin building with AI using their existing skills and knowledge. Why Engineering at Dataiku? Dataiku's on-premise or SaaS-deployed platform connects many data science technologies, and our technology stack reflects our commitment to quality and innovation. We integrate the best of data and AI tech, selecting tools that truly enhance our product. From the latest LLMs to our dedication to open source communities, you'll work with a dynamic range of technologies and contribute to the collective knowledge of global tech innovators. You can find out even more about working in Engineering at Dataiku by taking a look here. What to know about the Dataiku Support Team At Dataiku, the Support organization is a ful...","2026-02-11"
"RemoteOK","1130124_dup","Partner","Convergent Research","in greater D.C.","0","0","2026-02-07","design, founder, technical, support, growth, director, voice, manager, strategy, lead, senior, operational, excel, recruiting, digital nomad","We're looking for a seasoned operator who can navigate the intersection of breakthrough science, institutional design, and federal policy. As a Partner primarily based in DC, you'll lead our initiatives on the Hill, grow our government funding portfolio, represent Convergent in policy circles, and ensure our FROs (Focused Research Organizations) have the strategic partnerships and resources they need to succeed. You'll sit on FRO boards, mentor founders, hang out with the coolest scientists in the world, interface with NSF/OSTP/agency leadership, and translate ambitious science into the language that unlocks sustained public support. If you've built things, can speak fluent bureaucrat-ese without losing your soul, and believe that government funding for moonshot science shouldn't require selling out to incrementalism, you'll fit in great here.WHY JOIN NOW?Convergent Research exists to bring entirely new scientific institutions into the world: Focused Research Organizations (FROs). Thes...","2026-02-11"
